Inventory with related information;;;;;;;;;;Characterization factors (CFs) by impact category;;;;;;;;;;;;;;;;Global NF by impact category ;;;;;;;;;;;;;;;
Flow name;Flow name original;Substance name as commonly in the statistics;Additional Specification (e.g. Emission source);Compartment;Compartment (class 2);Global inventory 2010;Unit;Source;UUID;Climate change;Ozone depletion;Human toxicity, cancer;Human toxicity, non-cancer;Particulate matter;Ionising radiation ;Photochemical ozone formation ;Acidification;Terrestrial eutrophication;Freshwater eutrophication;Marine Eutrophication;Land use;Ecotoxicity freshwater;Water use;Resource depletion, fossils;Resource depletion, minerals and metals;Climate change;Ozone depletion;Human toxicity, cancer;Human toxicity, non-cancer;Particulate matter;Ionising radiation ;Photochemical ozone formation ;Acidification;Terrestrial eutrophication;Freshwater eutrophication;Marine Eutrophication;Land use;Ecotoxicity freshwater;Water use;Resource depletion, fossils;Resource depletion, minerals and metals
imazamethabenz;imazamethabenz;;Herbicide;emissions to water;emissions to water, unspecified;2.73E+03;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);54dfc9cc-2b50-49ca-b092-8f8ed65a3df7;;;;1.26E-05;;;;;;;;;1.26E+06;;;;;;;3.43E-02;;;;;;;;;3.43E+09;;;
imazaquin;imazaquin;Imazaquin;Pesticide;emissions to air;emissions to air, unspecified;1.20E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a606-0050c2490048;;;;4.35E-07;;;;;;;;;1.54E+01;;;;;;;5.21E-03;;;;;;;;;1.84E+05;;;
imazaquin;imazaquin;Imazaquin;Pesticide;emissions to soil;emissions to soil, unspecified;1.60E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a605-0050c2490048;;;;3.88E-09;;;;;;;;;3.93E+00;;;;;;;6.20E-05;;;;;;;;;6.27E+04;;;
imazaquin;imazaquin;Imazaquin;Pesticide;emissions to water;emissions to water, unspecified;7.98E+02;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a60c-0050c2490048;;;;7.36E-08;;;;;;;;;4.74E+02;;;;;;;5.88E-05;;;;;;;;;3.78E+05;;;
imidacloprid;imidacloprid;Imidacloprid;Pesticide;emissions to air;emissions to air, unspecified;9.47E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);2b3c5dac-4f82-423b-9d8d-678c79d0a1a4;;;;1.47E-06;;;;;;;;;3.45E+04;;;;;;;1.40E+00;;;;;;;;;3.27E+10;;;
imidacloprid;imidacloprid;Imidacloprid;Pesticide;emissions to soil;emissions to soil, unspecified;1.26E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fb4c0152-57a5-4f5e-82d6-8025e9b0f882;;;;7.52E-08;;;;;;;;;2.96E+04;;;;;;;9.49E-02;;;;;;;;;3.74E+10;;;
imidacloprid;imidacloprid;Imidacloprid;Pesticide;emissions to water;emissions to water, unspecified;6.32E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);88bec14e-7de1-424f-807b-8f961de993bd;;;;6.56E-07;;;;;;;;;9.61E+05;;;;;;;4.14E-02;;;;;;;;;6.07E+10;;;
indan;indan;indane;;emissions to air;emissions to air, unspecified;1.19E+08;kg;;08a91e70-3ddc-11dd-94d1-0050c2490048;;;;;;;;;;;;;3.19E+00;;;;;;;;;;;;;;;;3.79E+08;;;
indeno(1,2,3-cd)pyrene;indeno(1,2,3-cd)pyrene;Indeno (1,2,3-cd) pyrene;;emissions to air;emissions to air, unspecified;1.70E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-ab8b-0050c2490048;;;4.19E-04;1.10E-06;;;;;;;;;1.14E+03;;;;;;7.13E+02;1.88E+00;;;;;;;;;1.94E+09;;;
indeno(1,2,3-cd)pyrene;indeno(1,2,3-cd)pyrene;Indeno(1,2,3-cd)pyrene;Non-industrial releases;emissions to water;emissions to water, unspecified;6.28E+03;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-ab91-0050c2490048;;;1.00E-03;2.90E-07;;;;;;;;;2.39E+05;;;;;;6.29E+00;1.82E-03;;;;;;;;;1.50E+09;;;
indeno(1,2,3-cd)pyrene;indeno(1,2,3-cd)pyrene;Indeno(1,2,3-cd)pyrene;Industrial releases;emissions to water;emissions to water, unspecified;9.59E+01;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-ab91-0050c2490048;;;1.00E-03;2.90E-07;;;;;;;;;2.39E+05;;;;;;9.60E-02;2.78E-05;;;;;;;;;2.29E+07;;;
indium;indium;;;resource flow;non-renewable element resources from ground;6.58E+05;kg;USGS, 2011b;08a91e70-3ddc-11dd-94d5-0050c2490048;;;;;;;;;;;;;;;;6.89E-03;;;;;;;;;;;;;;;;4.53E+03
insecticides, unspecified;other insecticides;;Insecticide;emissions to air;emissions to air, unspecified;1.41E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);391e7710-a52b-4e8c-887b-699a00a15e2b;;;;4.73E-04;;;;;;;;;5.54E+05;;;;;;;6.65E+00;;;;;;;;;7.80E+09;;;
insecticides, unspecified;other insecticides;;Insecticide;emissions to soil;emissions to soil, unspecified;1.88E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);848c4286-5b41-44e7-ac4f-24bb50854c0b;;;;1.40E-05;;;;;;;;;1.35E+05;;;;;;;2.62E-01;;;;;;;;;2.53E+09;;;
insecticides, unspecified;other insecticides;;Insecticide;emissions to water;emissions to water, unspecified;9.39E+02;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);34afddcb-bcad-47ad-beaf-d5dd7e6a0a72;;;;1.97E-04;;;;;;;;;5.73E+07;;;;;;;1.85E-01;;;;;;;;;5.38E+10;;;
iodine;iodine;;;resource flow;non-renewable element resources from ground;2.90E+04;kg;USGS, 2011a;fe0acd60-3ddc-11dd-a7c1-0050c2490048;;;;;;;;;;;;;;;;2.50E-02;;;;;;;;;;;;;;;;7.25E+02
iodine-129;I-129;iodine-129;Reprocessing;emissions to air;emissions to air, unspecified;16573735.29;kBq;;fe0acd60-3ddc-11dd-a7c3-0050c2490048;;;;;;4.43E+01;;;;;;;;;;;;;;;;7.34E+08;;;;;;;;;;
iodine-129;I-129;iodine-129;Reprocessing;emissions to water;emissions to water, unspecified;3389910294;kBq;;fe0acd60-3ddc-11dd-a7ea-0050c2490048;;;;;;4.71E+00;;;;;;;;;;;;;;;;1.60E+10;;;;;;;;;;
iodine-131;I-131;-;nuclear power plant;emissions to air;emissions to air, unspecified;31353789259;kBq;;fe0acd60-3ddc-11dd-a7ec-0050c2490048;;;;;;7.14E-03;;;;;;;;;;;;;;;;2.24E+08;;;;;;;;;;
iodine-131;I-131;iodine-131;Reprocessing;emissions to water;emissions to water, unspecified;1719835294;kBq;;08a91e70-3ddc-11dd-9585-0050c2490048;;;;;;2.36E-02;;;;;;;;;;;;;;;;4.06E+07;;;;;;;;;;
iodine-133;I-133;iodine-133;Reprocessing;emissions to air;emissions to air, unspecified;291058.8235;kBq;;08a91e70-3ddc-11dd-9587-0050c2490048;;;;;;4.43E-04;;;;;;;;;;;;;;;;1.29E+02;;;;;;;;;;
iodosulfuron;iodosulfuron;;Herbicide;emissions to air;emissions to air, unspecified;2.57E+03;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);f1025b6a-f4ff-403c-b37b-8abdbed6b064;;;;3.69E-05;;;;;;;;;6.27E+04;;;;;;;9.48E-02;;;;;;;;;1.61E+08;;;
iodosulfuron;iodosulfuron;;Herbicide;emissions to soil;emissions to soil, unspecified;1.27E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);6bc5cdfb-e2fb-450c-8807-c278ba427e03;;;;8.05E-06;;;;;;;;;7.03E+04;;;;;;;1.02E-01;;;;;;;;;8.92E+08;;;
iodosulfuron;iodosulfuron;;Herbicide;emissions to water;emissions to water, unspecified;1.72E+02;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);54dfc9cc-2b50-49ca-b092-8f8ed65a3df7;;;;1.26E-05;;;;;;;;;1.26E+06;;;;;;;2.16E-03;;;;;;;;;2.16E+08;;;
iopromide;iopromid;;;emissions to water;emissions to water, unspecified;5.45E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);d626c3bb-c0b0-427d-a671-af3de83d1df4;;;0.00E+00;1.18E-07;;;;;;;;;8.00E+01;;;;;;0.00E+00;6.42E-01;;;;;;;;;4.36E+08;;;
ioxynil;ioxynil;Ioxynil;Pesticide;emissions to air;emissions to air, unspecified;5.70E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-957a-0050c2490048;;;;;;;;;;;;;2.60E+03;;;;;;;;;;;;;;;;1.48E+09;;;
ioxynil;ioxynil;Ioxynil;Pesticide;emissions to soil;emissions to soil, unspecified;2.81E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-958f-0050c2490048;;;;;;;;;;;;;4.79E+02;;;;;;;;;;;;;;;;1.34E+09;;;
ioxynil;ioxynil;Ioxynil;Pesticide;emissions to water;emissions to water, unspecified;3.80E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-9580-0050c2490048;;;;;;;;;;;;;6.60E+04;;;;;;;;;;;;;;;;2.51E+09;;;
iprodione;iprodione;Iprodione;Pesticide;emissions to air;emissions to air, unspecified;5.11E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a7f2-0050c2490048;;;;8.45E-07;;;;;;;;;3.50E+04;;;;;;;4.32E-01;;;;;;;;;1.79E+10;;;
iprodione;iprodione;Iprodione;Pesticide;emissions to soil;emissions to soil, unspecified;6.82E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-9584-0050c2490048;;;;4.09E-07;;;;;;;;;8.64E+04;;;;;;;2.79E-01;;;;;;;;;5.89E+10;;;
iprodione;iprodione;Iprodione;Pesticide;emissions to water;emissions to water, unspecified;3.41E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a7f8-0050c2490048;;;;3.72E-07;;;;;;;;;7.25E+05;;;;;;;1.27E-02;;;;;;;;;2.47E+10;;;
"iprovalicarb (iso); isopropyl [(2s)-3-methyl-1-{[1-(4-methylphenyl)ethyl]amino}-1-oxobutan-2-yl]carbamate";iprovalicarb;;Fungicide;emissions to air;emissions to air, unspecified;2.80E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);750b5262-db74-4dcb-824f-0b0b010efcdc;;;;8.80E-06;;;;;;;;;1.27E+02;;;;;;;2.46E+00;;;;;;;;;3.54E+07;;;
"iprovalicarb (iso); isopropyl [(2s)-3-methyl-1-{[1-(4-methylphenyl)ethyl]amino}-1-oxobutan-2-yl]carbamate";iprovalicarb;;Fungicide;emissions to soil;emissions to soil, unspecified;3.73E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);f278908e-e094-4204-ba58-feae0e65c3b7;;;;1.56E-07;;;;;;;;;3.26E+01;;;;;;;5.82E-02;;;;;;;;;1.22E+07;;;
"iprovalicarb (iso); isopropyl [(2s)-3-methyl-1-{[1-(4-methylphenyl)ethyl]amino}-1-oxobutan-2-yl]carbamate";iprovalicarb;;Fungicide;emissions to water;emissions to water, unspecified;1.87E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);28bd7625-e6ff-4d0c-8613-dbace00362f9;;;;2.41E-06;;;;;;;;;9.36E+03;;;;;;;4.50E-02;;;;;;;;;1.75E+08;;;
iron;iron;;;resource flow;non-renewable element resources from ground;1.29E+12;kg;USGS, 2011b;08a91e70-3ddc-11dd-959a-0050c2490048;;;;;;;;;;;;;;;;5.24E-08;;;;;;;;;;;;;;;;6.76E+04
isobutane;isobutane;isobutane;;emissions to air;emissions to air, unspecified;1.06E+09;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);4d9a8790-3ddd-11dd-9355-0050c2490048;;;;7.44E-10;;;5.19E-01;;;;;;1.37E-03;;;;;;;7.89E-01;;;5.50E+08;;;;;;1.45E+06;;;
isobutanol;isobutanol;i-butanol;;emissions to air;emissions to air, unspecified;0.00E+00;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-95a4-0050c2490048;;;;1.50E-09;;;6.08E-01;;;;;;1.27E+00;;;;;;;0.00E+00;;;0.00E+00;;;;;;0.00E+00;;;
isobutyl acetate;isobutyl acetate;i-butylacetate;;emissions to air;emissions to air, unspecified;1.93E+08;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a43b-0050c2490048;;;;4.24E-10;;;;;;;;;5.96E-01;;;;;;;8.16E-02;;;;;;;;;1.15E+08;;;
isofenphos;isofenphos;Isofenphos;Pesticide;emissions to air;emissions to air, unspecified;2.33E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a532-0050c2490048;;;;1.21E-05;;;;;;;;;1.26E+04;;;;;;;2.82E+00;;;;;;;;;2.92E+09;;;
isofenphos;isofenphos;Isofenphos;Pesticide;emissions to soil;emissions to soil, unspecified;3.10E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a531-0050c2490048;;;;1.36E-04;;;;;;;;;7.78E+04;;;;;;;4.22E+01;;;;;;;;;2.41E+10;;;
isofenphos;isofenphos;Isofenphos;Pesticide;emissions to water;emissions to water, unspecified;1.55E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a538-0050c2490048;;;;7.60E-05;;;;;;;;;1.36E+06;;;;;;;1.18E+00;;;;;;;;;2.11E+10;;;
isopentane;isopentane;2-methylbutane;;emissions to air;emissions to air, unspecified;5.02E+09;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-95b1-0050c2490048;;;;2.55E-10;;;6.84E-01;;;;;;2.43E-03;;;;;;;1.28E+00;;;3.44E+09;;;;;;1.22E+07;;;
isophorone;isophorone;isophorone;;emissions to air;emissions to air, unspecified;8.63E+07;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a553-0050c2490048;;;9.36E-09;6.01E-09;;;;;;;;;7.54E-01;;;;;;8.07E-01;5.19E-01;;;;;;;;;6.50E+07;;;
isoprene;isoprene;isoprene;VOC;emissions to air;emissions to air, unspecified;1.38E+08;kg;global, from JRC datasource (EDGAR v4.3.2_VOC_spec);08a91e70-3ddc-11dd-95b9-0050c2490048;;;6.81E-08;4.99E-09;;;1.84E+00;;;;;;3.00E-03;;;;;;9.38E+00;6.88E-01;;;2.53E+08;;;;;;4.14E+05;;;
isopropalin;isopropalin;Isopropalin;Pesticide;emissions to air;emissions to air, unspecified;7.33E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-adf6-0050c2490048;;;;1.17E-06;;;;;;;;;6.79E+01;;;;;;;8.59E-01;;;;;;;;;4.97E+07;;;
isopropalin;isopropalin;Isopropalin;Pesticide;emissions to soil;emissions to soil, unspecified;3.59E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-adf5-0050c2490048;;;;5.43E-07;;;;;;;;;9.67E+01;;;;;;;1.95E+00;;;;;;;;;3.47E+08;;;
isopropalin;isopropalin;Isopropalin;Pesticide;emissions to water;emissions to water, unspecified;4.89E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-adfc-0050c2490048;;;;8.01E-07;;;;;;;;;3.68E+04;;;;;;;3.91E-02;;;;;;;;;1.80E+09;;;
isopropanol;isopropanol;isopropanol;;emissions to air;emissions to air, unspecified;5.82E+09;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a843-0050c2490048;;;0.00E+00;3.85E-09;;;3.18E-01;;;;;;2.26E-01;;;;;;0.00E+00;2.24E+01;;;1.85E+09;;;;;;1.31E+09;;;
isoproturon;isoproturon;Isoproturon;Pesticide;emissions to air;emissions to air, unspecified;5.31E+07;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a3d7-0050c2490048;;;;2.47E-04;;;;;;;;;1.08E+04;;;;;;;1.31E+04;;;;;;;;;5.74E+11;;;
isoproturon;isoproturon;Isoproturon;Pesticide;emissions to soil;emissions to soil, unspecified;2.62E+08;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a3d6-0050c2490048;;;;4.97E-07;;;;;;;;;5.99E+03;;;;;;;1.30E+02;;;;;;;;;1.57E+12;;;
isoproturon;isoproturon;Isoproturon;Industrial releases;emissions to water;emissions to water, unspecified;6.12E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-95be-0050c2490048;;;;3.48E-06;;;;;;;;;3.99E+05;;;;;;;2.13E+01;;;;;;;;;2.44E+12;;;
isoproturon;isoproturon;Isoproturon;Pesticide;emissions to water;emissions to water, unspecified;3.54E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-95be-0050c2490048;;;;3.48E-06;;;;;;;;;3.99E+05;;;;;;;1.23E+01;;;;;;;;;1.41E+12;;;
isoproturon;isoproturon;Isoproturon;Non-industrial releases;emissions to water;emissions to water, unspecified;2.81E+03;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);08a91e70-3ddc-11dd-95be-0050c2490048;;;;3.48E-06;;;;;;;;;3.99E+05;;;;;;;9.79E-03;;;;;;;;;1.12E+09;;;
isoxaben;isoxaben;Isoxaben;Pesticide;emissions to air;emissions to air, unspecified;3.20E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9d12-0050c2490048;;;;1.03E-04;;;;;;;;;2.66E+02;;;;;;;3.30E+01;;;;;;;;;8.49E+07;;;
isoxaben;isoxaben;Isoxaben;Pesticide;emissions to soil;emissions to soil, unspecified;1.57E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9d11-0050c2490048;;;;9.93E-07;;;;;;;;;4.55E+02;;;;;;;1.56E+00;;;;;;;;;7.15E+08;;;
isoxaben;isoxaben;Isoxaben;Pesticide;emissions to water;emissions to water, unspecified;2.13E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9d18-0050c2490048;;;;3.35E-06;;;;;;;;;2.39E+04;;;;;;;7.15E-02;;;;;;;;;5.09E+08;;;
kepone;chlordecone;;;emissions to water;emissions to water, unspecified;3.22E+03;kg;;4d9a8790-3ddd-11dd-9d2e-0050c2490048;;;1.93E-03;;;;;;;;;;3.97E+06;;;;;;6.21E+00;;;;;;;;;;1.28E+10;;;
kresoxim methyl;kresoxim methyl;Kresoxim-Methyl;Pesticide;emissions to air;emissions to air, unspecified;1.10E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);f6147e3a-867c-4f4f-970a-2d2ee8ec887c;;;;5.77E-08;;;;;;;;;2.08E+04;;;;;;;6.33E-02;;;;;;;;;2.27E+10;;;
kresoxim methyl;kresoxim methyl;Kresoxim-Methyl;Pesticide;emissions to soil;emissions to soil, unspecified;1.46E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);9f508f9a-6ec3-4060-a411-91b67a88b7f4;;;;1.76E-08;;;;;;;;;5.35E+04;;;;;;;2.58E-02;;;;;;;;;7.82E+10;;;
kresoxim methyl;kresoxim methyl;Kresoxim-Methyl;Pesticide;emissions to water;emissions to water, unspecified;7.30E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4fc59774-0157-4dda-9fae-e0e9cfdc7d4e;;;;2.20E-08;;;;;;;;;9.20E+05;;;;;;;1.61E-03;;;;;;;;;6.72E+10;;;
krypton-85;Kr-85;krypton-85;Reprocessing;emissions to air;emissions to air, unspecified;3.28235E+14;kBq;;08a91e70-3ddc-11dd-95ca-0050c2490048;;;;;;6.64E-06;;;;;;;;;;;;;;;;2.18E+09;;;;;;;;;;
lambda-cyhalothrin;cyhalothrin;Lambda-Cyhalothrin;Pesticide;emissions to air;emissions to air, unspecified;2.99E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);28e80405-85b2-4171-b666-da0e66b868ed;;;;6.69E-03;;;;;;;;;3.26E+07;;;;;;;2.00E+02;;;;;;;;;9.76E+11;;;
lambda-cyhalothrin;cyhalothrin;Lambda-Cyhalothrin;Pesticide;emissions to soil;emissions to soil, unspecified;3.99E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);08a91e70-3ddc-11dd-9de8-0050c2490048;;;;1.19E-07;;;;;;;;;2.51E+05;;;;;;;4.75E-03;;;;;;;;;1.00E+10;;;
lambda-cyhalothrin;cyhalothrin;Lambda-Cyhalothrin;Pesticide;emissions to water;emissions to water, unspecified;1.99E+03;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);fe0acd60-3ddc-11dd-a8db-0050c2490048;;;;3.83E-05;;;;;;;;;4.03E+09;;;;;;;7.63E-02;;;;;;;;;8.02E+12;;;
lasso;lasso;Alachlor;Pesticide;emissions to air;emissions to air, unspecified;4.80E+06;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-98d6-0050c2490048;;;;;;;;;;;;;3.88E+03;;;;;;;;;;;;;;;;1.86E+10;;;
lasso;lasso;Alachlor;Pesticide;emissions to soil;emissions to soil, unspecified;2.37E+07;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-98d5-0050c2490048;;;;;;;;;;;;;4.60E+03;;;;;;;;;;;;;;;;1.09E+11;;;
lasso;lasso;Alachlor;Pesticide;emissions to water;emissions to water, unspecified;3.20E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-91a7-0050c2490048;;;;;;;;;;;;;2.54E+05;;;;;;;;;;;;;;;;8.13E+10;;;
lasso;lasso;Alachlor;Industrial releases;emissions to water;emissions to water, unspecified;2.53E+03;kg;;4d9a8790-3ddd-11dd-91a7-0050c2490048;;;;;;;;;;;;;2.54E+05;;;;;;;;;;;;;;;;6.42E+08;;;
lead;lead;Lead and compounds (as Pb);Industrial releases;emissions to soil;emissions to soil, unspecified;2.74E+05;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a97e-0050c2490048;;;7.66E-06;2.69E-03;;;;;;;;;4.03E+01;;;;;;2.10E+00;7.36E+02;;;;;;;;;1.11E+07;;;
lead;lead;Pb;;emissions to air;emissions to air, unspecified;3.53E+07;kg;global, upscaled from China;4d9a8790-3ddd-11dd-91dc-0050c2490048;;;4.97E-06;1.74E-03;;;;;;;;;2.78E+01;;;;;;1.75E+02;6.15E+04;;;;;;;;;9.81E+08;;;
lead;lead;Lead;Sludge;emissions to soil;emissions to soil, unspecified;4.53E+06;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);fe0acd60-3ddc-11dd-a97e-0050c2490048;;;7.66E-06;2.69E-03;;;;;;;;;4.03E+01;;;;;;3.47E+01;1.22E+04;;;;;;;;;1.83E+08;;;
lead;lead;Lead;Manure;emissions to soil;emissions to soil, unspecified;4.28E+06;kg;global, from Leclerc&Laurent 2017;fe0acd60-3ddc-11dd-a97e-0050c2490048;;;7.66E-06;2.69E-03;;;;;;;;;4.03E+01;;;;;;3.28E+01;1.15E+04;;;;;;;;;1.73E+08;;;
lead;lead;Lead and compounds (as Pb);Industrial releases;emissions to water;emissions to water, unspecified;4.47E+06;kg;global, upscaled from China;4d9a8790-3ddd-11dd-91e2-0050c2490048;;;8.59E-09;3.01E-06;;;;;;;;;6.83E+01;;;;;;3.84E-02;1.35E+01;;;;;;;;;3.05E+08;;;
lead;lead;;;resource flow;non-renewable element resources from ground;4.10E+09;kg;USGS, 2011a;fe0acd60-3ddc-11dd-ae5d-0050c2490048;;;;;;;;;;;;;;;;6.34E-03;;;;;;;;;;;;;;;;2.60E+07
lead-210;Pb-210;-;uranium mining and milling;emissions to air;emissions to air, unspecified;792624800;kBq;;4d9a8790-3ddd-11dd-91e5-0050c2490048;;;;;;7.14E-02;;;;;;;;;;;;;;;;5.66E+07;;;;;;;;;;
lenacil;lenacil;Lenacil;Pesticide;emissions to air;emissions to air, unspecified;2.37E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);5128238f-2718-4ba5-a1d1-bef405203c05;;;;8.13E-05;;;;;;;;;9.67E+04;;;;;;;1.92E+01;;;;;;;;;2.29E+10;;;
lenacil;lenacil;Lenacil;Pesticide;emissions to soil;emissions to soil, unspecified;9.70E+05;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);cff71e4b-8e3c-43c2-aee4-161c07b7eaaa;;;;7.06E-07;;;;;;;;;4.38E+05;;;;;;;6.85E-01;;;;;;;;;4.25E+11;;;
lenacil;lenacil;Lenacil;Pesticide;emissions to water;emissions to water, unspecified;1.58E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);ccadd8db-ea0b-47ad-be06-dddc9ba58111;;;;3.16E-07;;;;;;;;;2.21E+06;;;;;;;4.98E-03;;;;;;;;;3.49E+10;;;
lindane;lindane;Lindane;Pesticide;emissions to air;emissions to air, unspecified;6.30E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9816-0050c2490048;;;1.72E-05;1.99E-04;;;;;;;;;1.49E+05;;;;;;1.08E+00;1.26E+01;;;;;;;;;9.38E+09;;;
lindane;lindane;Lindane;Pesticide;emissions to soil;emissions to soil, unspecified;8.40E+04;kg;global, upscale of EU Leclerc et al. 2018 based on agricultural area (/ 0.0384);4d9a8790-3ddd-11dd-9815-0050c2490048;;;1.46E-05;1.69E-04;;;;;;;;;2.37E+05;;;;;;1.22E+00;1.42E+01;;;;;;;;;2.00E+10;;;
lindane;lindane;Lindane;Industrial releases;emissions to water;emissions to water, unspecified;9.17E+03;kg;EU Sala et al. (2015) * 14.12 (from Cucurachi et al. 2014);4d9a8790-3ddd-11dd-981c-0050c2490048;;;5.87E-05;6.79E-04;;;;;;;;;3.47E+06;;;;;;5.38E-01;6.23E+00;;;;;;;;;3.18E+10;;;
